IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
350852d75cbf7060082933e341cc0b8d6cb7509a	PF02618:IPR003770-PF00580:IPR014016-PF13361:IPR014017-PF21196	1	A0A9E4BVK5	1040	PF02618{YceG}:IPR003770{MLTG-like}[13-269],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[311-573],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[578-914],PF21196{PcrA_UvrD_tudor}[993-1035]
3519862ef35db6238bc2316b07abd4fdca7455de	PF00580:IPR014016-PF12796:IPR002110-PF12796:IPR002110-PF00023:IPR002110-PF12796:IPR002110	1	A0A378LK42	1213	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[150-373],PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[841-917],PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[920-984],PF00023{Ank}:IPR002110{Ankyrin_rpt}[988-1018],PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[1027-1114]
35ffecdb6f8f14ffb556f3dfda0b090e97a3d61f	PF00580:IPR014016-PF00580:IPR014016-PF14890-PF13361:IPR014017-PF21196	1	A0A971F005	1191	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[25-67],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[93-316],PF14890{Intein_splicing}[352-675],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[701-1036],PF21196{PcrA_UvrD_tudor}[1144-1188]
36132f5e12eb4095947408196e80527fea06277b	PF00580:IPR014016-PF13361:IPR014017-PF00512:IPR003661-PF02518:IPR003594	1	A0A7Y5SB28	1101	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[9-309],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[568-694],PF00512{HisKA}:IPR003661{HisK_dim/P_dom}[766-831],PF02518{HATPase_c}:IPR003594{HATPase_dom}[878-993]
361c29294c062e010f4fb6149c71ded27b66e642	PF00580:IPR014016-PF13361:IPR014017-PF00589:IPR002104	1	A0A7V8BHZ4	584	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[3-261],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[267-383],PF00589{Phage_integrase}:IPR002104{Integrase_catalytic}[373-547]
369c7776212c163526e96857df79eb78347f13ce	PF00244:IPR023410-PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016-PF13361:IPR014017	1	A0AAP0NTU6	2051	PF00244{14-3-3}:IPR023410{14-3-3_domain}[13-235],PF20073{DUF6469}:IPR045529{DUF6469}[322-462],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[503-873],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[946-991],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1224-1561],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1703-1786]
37b64b0ae9162288bc4b34253f1d39f93ab28a4d	PF00580:IPR014016-PF13361:IPR014017-PF21196-PF01653:IPR013839-PF03120:IPR004150-PF14520-PF12826:IPR041663-PF00533:IPR001357	1	A0A8J4SJ90	1303	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1-205],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[210-549],PF21196{PcrA_UvrD_tudor}[590-620],PF01653{DNA_ligase_aden}:IPR013839{DNAligase_adenylation}[698-949],PF03120{DNA_ligase_OB}:IPR004150{NAD_DNA_ligase_OB}[952-1031],PF14520{HHH_5}[1085-1130],PF12826{HHH_2}:IPR041663{DisA/LigA_HHH}[1140-1201],PF00533{BRCT}:IPR001357{BRCT_dom}[1225-1289]
37dda4dd7b3cc53bcbad212bbd0ca4ef1fef6e01	PF13248-PF00270:IPR011545-PF00271:IPR001650-PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017	1	A0A151ER11	2274	PF13248{zf-ribbon_3}[16-40],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[982-1149],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1191-1309],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1717-1988],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1994-2122],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[2148-2242]
38b9c13d12d780c45a9eca8b8ae11eb9128b1f4a	PF00580:IPR014016-PF13361:IPR014017-PF11951:IPR021858	1	A0A0K6G2I7	2684	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[518-863],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1000-1077],PF11951{Fungal_trans_2}:IPR021858{Fun_TF}[2352-2533]
38df7c76e57f24b81b6b083543480e8d08b04529	PF00580:IPR014016-PF00069:IPR000719	1	M7C1C2	3286	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1286-1395],PF00069{Pkinase}:IPR000719{Prot_kinase_dom}[2993-3250]
3937208cba3e5a1ff24de292ddc1a8e524c08edc	PF02359:IPR003338-PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726	1	A0A9E6CJT9	949	PF02359{CDC48_N}:IPR003338{CDC4_N-term_subdom}[3-72],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[67-266],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[272-641],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[701-937]
3999c48214c3e17591ba9a6f2c8f6ef3d2bbfcea	PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726-PF01636:IPR002575	1	A0A2P6NBT9	1360	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[16-304],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[311-687],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[804-957],PF01636{APH}:IPR002575{Aminoglycoside_PTrfase}[1075-1269]
3a197e723b5f1af512880ed79c3b8ffd29da4b46	PF13843:IPR029526-PF00580:IPR014016-PF13361:IPR014017	1	A0A8X6TMG9	821	PF13843{DDE_Tnp_1_7}:IPR029526{PGBD}[1-89],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[206-444],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[576-686]
3a5748f1781ad195ef4d552be389b84465a3e4c9	PF00580:IPR014016-PF03372:IPR005135-PF00078:IPR000477	1	A0A2N9IK43	2533	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[510-599],PF03372{Exo_endo_phos}:IPR005135{Endo/exonuclease/phosphatase}[1564-1775],PF00078{RVT_1}:IPR000477{RT_dom}[2022-2282]
3bd9e58f2d6aa6cf7070d16a4072a6d73a71e5a9	PF13662:IPR006171-PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017	1	A0A1Y1HMB5	1628	PF13662{Toprim_4}:IPR006171{TOPRIM_dom}[349-437],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[960-1175],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1181-1272],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1330-1606]
3c68ec962d05a93e8b8cce81639ab3914c291bd2	PF00580:IPR014016-PF13020:IPR024975	1	A0A968TMS0	224	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[8-153],PF13020{NOV_C}:IPR024975{NOV_C}[134-203]
3d4a1efa2f587facdb580047b3575b1d8a3e2544	PF00580:IPR014016-PF13361:IPR014017-PF00583:IPR000182-PF12705:IPR038726	1	A0A2G6F7X0	1151	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[8-318],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[324-840],PF00583{Acetyltransf_1}:IPR000182{GNAT_dom}[553-635],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[905-1136]
3dc865d5285b706075bd43b485353405adcf129c	PF08100:IPR012967-PF00891:IPR001077-PF00580:IPR014016-PF00580:IPR014016-PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016-PF17123:IPR001841-PF09331:IPR015410-PF13086:IPR041677	1	A0A7J6EBN6	7437	PF08100{Dimerisation}:IPR012967{Plant_MeTrfase_dimerisation}[32-82],PF00891{Methyltransf_2}:IPR001077{O_MeTrfase_dom}[163-258],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[675-1000],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[2509-2834],PF20073{DUF6469}:IPR045529{DUF6469}[4049-4194],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[4234-4598],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[4606-4806],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[5286-5412],PF17123{zf-RING_11}:IPR001841{Znf_RING}[6809-6836],PF09331{DUF1985}:IPR015410{DUF1985}[7063-7169],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[7269-7386]
3e082e3c7b69b0b581980908c1f740a85a57ccdb	PF13324:IPR049317-PF00098:IPR001878-PF00580:IPR014016-PF13361:IPR014017	1	F0YLM1	1534	PF13324{GCIP_N}:IPR049317{GCIP-like_N}[98-205],PF00098{zf-CCHC}:IPR001878{Znf_CCHC}[468-483],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[781-865],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1049-1107]
3e7daccb13e010730198c1dd23f162c2aa54d2ac	PF00787:IPR001683-PF00580:IPR014016-PF00514:IPR000225-PF00514:IPR000225-PF00514:IPR000225-PF00514:IPR000225	1	A0A9P1GRB6	965	PF00787{PX}:IPR001683{PX_dom}[62-142],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[259-356],PF00514{Arm}:IPR000225{Armadillo}[609-649],PF00514{Arm}:IPR000225{Armadillo}[706-735],PF00514{Arm}:IPR000225{Armadillo}[738-776],PF00514{Arm}:IPR000225{Armadillo}[795-819]
3e8fd70cb1ca5aa84e6d2aba4465802cb3764373	PF00580:IPR014016-PF13361:IPR014017-PF01261:IPR013022	1	A0AAE0RZP4	1090	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[9-272],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[278-615],PF01261{AP_endonuc_2}:IPR013022{Xyl_isomerase-like_TIM-brl}[768-1060]
3e96805229ace094f465dc96c170be5ab59d8151	PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017-PF02075:IPR002176-PF13414-PF13181:IPR019734-PF13414-PF03781:IPR005532	1	A0A6B1EPM5	1123	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[8-283],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[286-384],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[387-446],PF02075{RuvC}:IPR002176{X-over_junc_endoDNase_RuvC}[512-670],PF13414{TPR_11}[697-734],PF13181{TPR_8}:IPR019734{TPR_rpt}[768-798],PF13414{TPR_11}[806-844],PF03781{FGE-sulfatase}:IPR005532{SUMF_dom}[988-1094]
3f313d282a22d4c288be2195978f72357b5331d3	PF00580:IPR014016-PF13361:IPR014017-PF14559	1	A0A6P0YFB6	967	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[205-450],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[548-627],PF14559{TPR_19}[905-965]
40038362867611d5d17027aafc6406bbd82080e0	PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016-PF00091:IPR003008-PF03953:IPR018316	1	A0A2U1P0A8	3084	PF20073{DUF6469}:IPR045529{DUF6469}[84-204],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[243-607],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[616-812],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1283-1372],PF00091{Tubulin}:IPR003008{Tubulin_FtsZ_GTPase}[2716-2889],PF03953{Tubulin_C}:IPR018316{Tubulin/FtsZ_2-layer-sand-dom}[2938-3047]
40aaf61b4128e7ff241267fe80b2956092e800f0	PF00580:IPR014016-PF13361:IPR014017-PF21196-PF03480:IPR018389	1	A0A812S1D9	1026	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1-247],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[253-598],PF21196{PcrA_UvrD_tudor}[659-692],PF03480{DctP}:IPR018389{DctP_fam}[708-991]
4120343725da2a4e5d8b8150251b9d71b776fc6b	PF00580:IPR014016-PF13361:IPR014017-PF04386:IPR007481	1	A0A8X6HI75	791	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[8-270],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[275-602],PF04386{SspB}:IPR007481{SspB}[663-772]
42a746b69619d81bc07be6527600d6fb9e10b68f	PF00712:IPR022634-PF02767:IPR022637-PF02768:IPR022635-PF00580:IPR014016	1	A0A7L5YNX0	1136	PF00712{DNA_pol3_beta}:IPR022634{DNA_polIII_beta_N}[1-120],PF02767{DNA_pol3_beta_2}:IPR022637{DNA_polIII_beta_cen}[136-264],PF02768{DNA_pol3_beta_3}:IPR022635{DNA_polIII_beta_C}[267-393],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[443-694]
4383629215a71225c93742e52cc5a91bec2701c3	PF06839:IPR010666-PF00580:IPR014016	1	D2W2R5	330	PF06839{zf-GRF}:IPR010666{Znf_GRF}[7-50],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[206-329]
43a0eac56619dba0b14d2efaf41ea425932ecfbe	PF00580:IPR014016-PF13361:IPR014017-PF21196-PF01653:IPR013839	1	A0A835G1F6	1054	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[12-275],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[280-624],PF21196{PcrA_UvrD_tudor}[700-726],PF01653{DNA_ligase_aden}:IPR013839{DNAligase_adenylation}[806-1047]
44814b4e2beb670f5392775fab3a558ba67ad780	PF09848:IPR018647-PF00580:IPR014016	1	A0A6B2YUZ7	1489	PF09848{SLFN-g3_helicase}:IPR018647{SLFN_3-like_DNA/RNA_helicase}[654-1003],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1033-1275]
4529b7e65857e1777195d6a275eed04743c58dc2	PF05099:IPR007791-PF00580:IPR014016-PF13361:IPR014017	1	A0A395LJG8	729	PF05099{TerB}:IPR007791{DjlA_N}[16-116],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[127-215],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[520-571]
456b29e6c1bce643d89c8297a9df51f011fe953f	PF20073:IPR045529-PF13604-PF13087:IPR041679-PF00580:IPR014016	1	A0A0R0EH31	1608	PF20073{DUF6469}:IPR045529{DUF6469}[80-205],PF13604{AAA_30}[244-311],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[594-777],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1035-1351]
45d04ba745328e2b3f6a6c49d673d54d2733bedc	PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017-PF00570:IPR002121-PF00633:IPR000445	1	A0A5Q2RNP1	680	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[10-266],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[273-389],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[428-537],PF00570{HRDC}:IPR002121{HRDC_dom}[606-672],PF00633{HHH}:IPR000445{HhH_motif}[643-663]
46138ca6672becb955306c941677205c702024b7	PF00580:IPR014016-PF13361:IPR014017-PF02037:IPR003034-PF02037:IPR003034	1	A0AAD8YBI4	1085	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[185-460],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[725-792],PF02037{SAP}:IPR003034{SAP_dom}[953-984],PF02037{SAP}:IPR003034{SAP_dom}[1047-1076]
466af5dc37062150282266cf491a785c6613c751	PF14890-PF14528:IPR004860-PF00580:IPR014016	1	A0A3N9MTZ9	529	PF14890{Intein_splicing}[39-455],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[247-320],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[456-522]
46c0525680d2eb755d7f60adb3bce5f69980fad1	PF01933:IPR002882-PF00580:IPR014016	1	A0A0C3NHW8	2506	PF01933{CofD}:IPR002882{CofD}[42-264],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[781-1110]
4872c2786fd4fc16b7f46b94b5867fdbb68f9f2f	PF00580:IPR014016-PF13361:IPR014017-PF01693:IPR011320	1	A0A9W7GBP6	891	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[107-397],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[573-703],PF01693{Cauli_VI}:IPR011320{RNase_H1_N}[836-879]
4886f91f1b04046850d82684580643213ce4b490	PF00580:IPR014016-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597	1	A0A1S9CTE2	865	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[154-398],PF08238{Sel1}:IPR006597{Sel1-like}[645-673],PF08238{Sel1}:IPR006597{Sel1-like}[674-709],PF08238{Sel1}:IPR006597{Sel1-like}[726-744],PF08238{Sel1}:IPR006597{Sel1-like}[745-780],PF08238{Sel1}:IPR006597{Sel1-like}[782-816],PF08238{Sel1}:IPR006597{Sel1-like}[817-852]
48a3ecbd49f5463c1e960cacb8bdba299dd54e06	PF00580:IPR014016-PF14279:IPR029471	1	A0A1B9JHN0	1044	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[13-278],PF14279{HNH_5}:IPR029471{HNH_5}[595-649]
497c077f599ff155ad735bf5ea1ffea602bb2d7e	PF00580:IPR014016-PF13538:IPR027785-PF21981:IPR053925	1	A0A9Q6LJW9	620	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[5-268],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[440-486],PF21981{RecX_HTH3}:IPR053925{RecX_HTH_3rd}[569-610]
49fcdafa96e431f7867fca856b09dc857620cf87	PF00580:IPR014016-PF13361:IPR014017-PF01494:IPR002938-PF01494:IPR002938	1	A0A8J5VPY0	1274	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[18-120],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[125-249],PF01494{FAD_binding_3}:IPR002938{FAD-bd}[866-1028],PF01494{FAD_binding_3}:IPR002938{FAD-bd}[1145-1191]
4ac994fcc3011d722cc748e73dfb3e0ae32d8f6a	PF13577:IPR037401-PF00580:IPR014016-PF13361:IPR014017	1	A0A1V6RHW0	1187	PF13577{SnoaL_4}:IPR037401{SnoaL-like}[48-170],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[203-457],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[466-835]
4b4ed2fe76bed246c84155355ac3a1aa39871c6c	PF09382:IPR018982-PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017	1	A0A1D2QZL6	1049	PF09382{RQC}:IPR018982{RQC_domain}[43-139],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[323-466],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[603-794],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[859-1020]
4b89561acbaddf1dea2061d07df40545edaeca54	PF01363:IPR000306-PF00118:IPR002423-PF01504:IPR002498-PF00580:IPR014016-PF13361:IPR014017	1	A0A899G2R1	2808	PF01363{FYVE}:IPR000306{Znf_FYVE}[159-220],PF00118{Cpn60_TCP1}:IPR002423{Cpn60/GroEL/TCP-1}[488-736],PF01504{PIP5K}:IPR002498{PInositol-4-P-4/5-kinase_core}[1704-1872],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1992-2266],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[2273-2633]
4c59919fc1c9aee73a1b5d754771c3adf37cfa86	PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF00628:IPR019787	1	R1CB59	1005	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[317-380],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[455-533],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[743-824],PF00628{PHD}:IPR019787{Znf_PHD-finger}[839-876]
4c97b08accb4661d78fe55db7a447545c5bd0474	PF00580:IPR014016-PF01148	1	A0A960S5P0	308	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[6-195],PF01148{CTP_transf_1}[186-305]
4cdceb1e71c28baee12b2cca98b87e10fec33853	PF07592:IPR011518-PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF01396:IPR013498	1	A0AAJ1EH62	1343	PF07592{DDE_Tnp_ISAZ013}:IPR011518{Transposase_36}[91-287],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[567-682],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[911-1015],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1129-1203],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[1295-1328]
4cf82dc2d000bc4a796da91e3f205006a0e094c1	PF01246:IPR000988-PF00580:IPR014016	1	J4HRK7	2066	PF01246{Ribosomal_L24e}:IPR000988{Ribosomal_eL24-rel}[36-100],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[843-942]
4dcba5267c8677457318e1e27edc63139f347829	PF00580:IPR014016-PF00580:IPR014016-PF01396:IPR013498	1	A0AAF0CBP9	943	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[197-284],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[490-661],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[902-937]
4e447f96b9a1ab36ed3df78700129c9c6feec3fa	PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726-PF21185:IPR049550-PF13245	1	A0A952GGI3	1625	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[20-327],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[606-699],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[847-1054],PF21185{RecD_N}:IPR049550{RecD_N}[1118-1199],PF13245{AAA_19}[1264-1418]
4f1f8bface084365f5bdf9826af894de2f78994f	PF00840:IPR001722-PF00734:IPR000254-PF00580:IPR014016	1	A0A0K6GEK9	2199	PF00840{Glyco_hydro_7}:IPR001722{Glyco_hydro_7}[21-434],PF00734{CBM_1}:IPR000254{Cellulose-bd_dom_fun}[467-495],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[735-1041]
4f5d2b83a22ff29c117c0977c80e7f2caa46a6a8	PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016-PF12014	1	A0A4S8JUB1	3349	PF20073{DUF6469}:IPR045529{DUF6469}[82-203],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[253-611],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[619-815],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1311-1415],PF12014{Cyclin_D1_bind}[3196-3347]
50415ef48d04dbbda796ac8cef4e8b59a0f578a4	PF00580:IPR014016-PF13361:IPR014017-PF00768:IPR001967-PF07943:IPR012907	1	A0A1A9VK30	1067	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[84-277],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[535-663],PF00768{Peptidase_S11}:IPR001967{Peptidase_S11_N}[683-903],PF07943{PBP5_C}:IPR012907{Peptidase_S11_C}[925-1015]
5088a86df5f9aaa01f5e063c6718085eda8182e4	PF12705:IPR038726-PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726-PF01743:IPR002646-PF12627:IPR032828	1	A0A9P1CSY9	2758	PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[736-1044],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1058-1472],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1481-1850],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[1964-2147],PF01743{PolyA_pol}:IPR002646{PolA_pol_head_dom}[2164-2285],PF12627{PolyA_pol_RNAbd}:IPR032828{PolyA_RNA-bd}[2312-2373]
50f73cd7dbd223f8c8586a038603eeb6760add9f	PF00098:IPR001878-PF00580:IPR014016	1	A0A7S3RS28	605	PF00098{zf-CCHC}:IPR001878{Znf_CCHC}[77-91],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[187-526]
50fee374d45b9980b710af565f4230ce618ada22	PF00580:IPR014016-PF13361:IPR014017-PF13414-PF13414-PF13181:IPR019734-PF13432-PF13181:IPR019734-PF13414-PF00515:IPR019734-PF00515:IPR019734-PF00515:IPR019734	1	A0A6P0RJ76	1427	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[204-451],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[563-628],PF13414{TPR_11}[906-942],PF13414{TPR_11}[973-1006],PF13181{TPR_8}:IPR019734{TPR_rpt}[1031-1063],PF13432{TPR_16}[1103-1156],PF13181{TPR_8}:IPR019734{TPR_rpt}[1167-1199],PF13414{TPR_11}[1211-1248],PF00515{TPR_1}:IPR019734{TPR_rpt}[1269-1301],PF00515{TPR_1}:IPR019734{TPR_rpt}[1302-1334],PF00515{TPR_1}:IPR019734{TPR_rpt}[1337-1368]
5232f265269b26996169112125d704aa69c4eb92	PF13245-PF00580:IPR014016	1	A0A1R1AW11	626	PF13245{AAA_19}[17-114],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[125-217]
5325624c878af9bf792790c2d4d1a5a1f76a5fc0	PF00023:IPR002110-PF00580:IPR014016-PF13538:IPR027785	1	A0A927LT36	893	PF00023{Ank}:IPR002110{Ankyrin_rpt}[121-151],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[370-707],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[837-881]
